dissatisfaction_last_year,dissatisfaction_this_year
0.206541727,0.149953018
0.039563566,0.187987105
0.355358478,0.214478885
0.258343503,0.234176395
0.639831298,0.134359485
0.429112458,0.236855792
0.091743991,0.282231487
0.071748277,0.115457637
0.237335978,0.041494114
0.296353359,0.225832107
0.29363242,0.129472352
0.22770468,0.206355936
0.1490217,0.095054152
0.782114119,0.205830782
0.010840951,0.204613467
0.170608705,0.138449735
0.216289091,0.167631199
0.432456409,0.140416352
0.504031578,0.266458166
0.136413071,0.214537521
0.126256372,0.081360638
0.489488446,0.384089526
0.177395116,0.122017519
0.069667453,0.061132029
0.031392525,0.195069429
0.554623086,0.215644345
0.035355993,0.30989755
0.546100303,0.152168518
0.460553797,0.267529388
0.182379026,0.022061622
0.103751954,0.19437207
0.09423374,0.084100122
0.486147608,0.195149983
0.421293225,0.206499809
0.229157024,0.37761618
0.109425185,0.270277868
0.122711078,0.093489375
0.320677862,0.082202076
0.16822572,0.221141008
0.277150282,0.154071829
0.232159908,0.09143955
0.067908551,0.107834535
0.15073365,0.183504565
0.242383627,0.130524481
0.056843793,0.001992893
0.398022956,0.152921929
0.240497862,0.251700663
0.052596726,0.163071084
0.647003562,0.26641675
0.331724201,0.3086115
0.344220362,0.159131587
0.066471294,0.500449366
0.048470117,0.03204804
0.159937588,0.075312213
0.18912583,0.111643742
0.586381311,0.186533163
0.182830624,0.17467261
0.299784368,0.110502321
0.067233402,0.008209265
0.12118349,0.199594937
0.219183844,0.146569698
0.176715334,0.039797333
0.208188266,0.275191031
0.004100226,0.090839494
0.10801072,0.279791476
0.016718108,0.169323157
0.286546191,0.141653965
0.00111044,0.072216996
0.232740977,0.221614868
0.199673233,0.363133738
0.039638065,0.058323833
0.219627676,0.117039991
0.608598255,0.220295107
0.117236268,0.084469182
0.113675407,0.03647549
0.002442274,0.202509742
0.336905339,0.207362456
0.032237513,0.092069891
0.108264785,0.217186382
0.028228534,0.060759299
0.246655912,0.096275895
0.077430289,0.042904484
0.265527679,0.102273027
0.096252853,0.255786935
0.21241741,0.099244886
0.04221438,0.088868498
0.009702763,0.345698484
0.254947175,0.174705311
0.237277075,0.233918569
0.146306973,0.141515938
0.155829288,0.042052785
0.378741048,0.152156643
0.079656041,0.165172068
0.230090387,0.312835292
0.03957943,0.139759876
0.073920774,0.12621893
0.103040056,0.162049012
0.046920208,0.314677498
0.397488331,0.271152238
0.431026114,0.170092204
0.117888181,0.151427911
0.03019195,0.072305225
0.12277659,0.147629458
0.439244997,0.24221643
0.466923016,0.166298893
0.061083092,0.041628349
0.497998085,0.382324151
0.134209692,0.293294614
0.507472872,0.239336858
0.298961241,0.30249606
0.214730415,0.194088367
0.004353776,0.023135503
0.085131417,0.257245261
0.145191671,0.023742797
0.155574008,0.160312943
0.040182629,0.035516049
0.436032243,0.214824162
0.146871389,0.221426309
0.386795369,0.208795193
0.192259536,0.251132012
0.419966282,0.084790071
0.009385758,0.125071152
0.057174362,0.194095357
0.058786263,0.07199445
0.09944673,0.033589279
0.14605289,0.041145824
0.186961294,0.279102863
0.060184824,0.150215321
0.137387973,0.38304102
0.015964663,0.027511618
0.197922303,0.154390109
0.153024039,0.114589664
0.141800869,0.106749056
0.001129424,0.048422773
0.182239879,0.364657025
0.095983124,0.253192164
0.198625681,0.084644507
0.103173566,0.245371226
0.21091448,0.138149067
0.417874397,0.209844173
0.861397595,0.209509959
0.293347691,0.293372499
0.141488475,0.06564446
0.260598095,0.110235401
0.248817419,0.184532034
0.096540889,0.053273149
0.008117698,0.174894732
0.278472022,0.130917108
0.417276961,0.247867809
0.388300428,0.156897949
0.153814308,0.098573229
0.068916949,0.022606078
0.081473454,0.053917585
0.413901493,0.246966821
0.152806405,0.184757079
0.319837342,0.285953105
0.01897439,0.030508317
0.100868878,0.204843125
0.174999292,0.085221875
0.033091805,0.265857537
0.017935146,0.06813256
0.683413355,0.161561375
0.27646813,0.093216403
0.044757211,0.253776722
0.418783562,0.182174687
0.171466375,0.036174002
0.046648408,0.177534169
0.079079157,0.028686499
0.225845583,0.372038601
0.056373098,0.039855964
0.387451619,0.186844181
0.399983462,0.231110598
0.067996377,0.044443689
0.11618902,0.052264384
0.061307355,0.067267338
0.230952589,0.131786293
0.846856427,0.441593204
0.225981774,0.193394097
0.308608594,0.059940384
0.291444477,0.339991143
0.059143511,0.066035495
0.064141943,0.27290432
0.059058049,0.368763877
0.035968139,0.224645675
0.257389416,0.099744343
0.016800849,0.15643002
0.269123252,0.370936199
0.028014642,0.084388865
0.70112888,0.309938217
0.247774482,0.332928756
0.110958709,0.275754002
0.561905784,0.147456464
0.167873616,0.22857762
0.247937204,0.23252164
0.143823549,0.303449431
0.187192988,0.204541203
0.184832984,0.20813192
0.353901677,0.125138392
0.211212863,0.201587466
0.196101854,0.179452814
0.96493062,0.229240113
0.296367455,0.264113969
0.08303784,0.015964429
0.440863628,0.288407518
0.133042434,0.382875982
0.097721194,0.001343996
0.104765109,0.263778946
0.141303484,0.097739047
0.183251845,0.231920694
0.069973799,0.22397433
0.678574527,0.277958872
0.503822705,0.148844557
0.234808528,0.267845742
0.166130616,0.257178589
0.049173313,0.350110005
0.023380488,0.215183922
0.161242221,0.176922965
0.091236532,0.17692618
0.285340127,0.166197244
0.003451797,0.144983075
0.080955894,0.149000938
0.420835386,0.315631704
0.007515058,0.060566146
0.015813547,0.130929887
0.88168793,0.565586381
0.06222361,0.176444449
0.733112044,0.155268893
0.003854043,0.134379112
0.005291179,0.382086655
0.0563855,0.278566284
0.274409158,0.123090209
0.302169084,0.146142122
0.309526492,0.315231947
0.055536909,0.33977246
0.731464806,0.51656999
0.165579766,0.181457362
0.154805286,0.024808258
0.242566195,0.345983924
0.066334734,0.01667312
0.018482948,0.123311531
0.298330845,0.221412138
0.083206455,0.144800293
0.16676472,0.182723384
0.669645959,0.1718667
0.192397677,0.094130552
0.12994605,0.11103652
0.475110633,0.390549348
0.47819118,0.102442068
0.164450948,0.127999912
0.137459948,0.078566965
0.17109317,0.14846488
0.356893722,0.16166455
0.306361298,0.280203525
0.221173896,0.532228676
0.195293142,0.235908805
0.443693105,0.286577836
0.307087034,0.252414028
0.379970887,0.030648049
0.18873018,0.371607082
0.089760658,0.138798659
0.197063535,0.208589703
0.169765993,0.13938148
0.548444326,0.264667227
0.264431417,0.356193418
0.169065249,0.192435647
0.280523049,0.435398618
0.128591308,0.005870354
0.096078632,0.410832178
0.209458785,0.130425842
0.086899595,0.143873018
0.109879663,0.033952967
0.488784327,0.241895312
0.118416281,0.041632038
0.1276641,0.065809825
0.017387313,0.26628913
0.387636373,0.103689345
0.227056759,0.18741718
0.104376207,0.140484725
0.527889169,0.311125855
0.157014635,0.19163146
0.429251187,0.122384756
0.113273238,0.232376943
0.338899557,0.253706252
0.079631,0.137822196
0.586213228,0.197839456
0.047648533,0.165200407
0.146943798,0.306592659
0.059493972,0.067913804
0.292990818,0.112350655
0.424634057,0.132168125
0.188811877,0.238577894
0.168099154,0.113953367
0.042705713,0.074156586
0.019736285,0.183625883
0.236814444,0.19467082
0.687335019,0.3215383
0.061274146,0.060083031
0.240363647,0.340462372
0.012387826,0.196633049
0.086845779,0.364108777
0.040105151,0.014524688
0.002926075,0.001418243
0.213202478,0.044862381
0.079116435,0.170437099
0.124663329,0.013326482
0.059050738,0.595653852
0.531503137,0.155873078
0.172907771,0.243209328
0.11145778,0.037789869
0.9150072,0.392732826
0.08225433,0.104290671
0.039782008,0.013716071
0.008703444,0.026842634
0.031500718,0.153556885
0.003703945,0.042624881
0.526655355,0.148736891
0.48432375,0.21070543
0.378673872,0.274923545
0.278112426,0.232915187
0.032973341,0.110243264
0.297773356,0.044608726
0.828317991,0.472162593
0.335254397,0.263970761
0.061405738,0.10551025
0.242613303,0.111470551
0.529468082,0.352432012
0.086620295,0.010802507
0.193306083,0.098228858
0.082325768,0.200344269
0.118337715,0.021455473
0.08653434,0.193939785
0.610396976,0.165396003
0.00511552,0.023759518
0.165072327,0.110283643
0.11393703,0.190195166
0.28149888,0.424268411
0.278063665,0.24058843
0.15317639,0.166444865
0.099128218,0.016790263
0.205214921,0.197807232
0.246960273,0.041617318
0.024756107,0.104077247
0.305601447,0.329793477
0.215852211,0.034945113
0.136397256,0.32409992
0.162853879,0.054715512
0.309075719,0.148776297
0.271008315,0.185616803
0.393084358,0.276515893
0.14339161,0.089935321
0.318069447,0.405288874
0.04035186,0.361812174
0.262853863,0.121158075
0.701772032,0.356214904
0.54819684,0.435753298
0.407359873,0.129288053
0.073978247,0.360811862
0.023901457,0.324055512
0.227902035,0.354180765
0.069424795,0.05624905
0.161296524,0.147824979
0.798235371,0.455520056
0.270140091,0.237725633
0.026573779,0.013064762
0.339470892,0.463202466
0.412812451,0.067119368
0.310067285,0.132647271
0.682934148,0.22350341
0.474801142,0.318529134
0.139129045,0.066567972
0.041898189,0.019660255
0.177916975,0.220843463
0.187305975,0.134065732
0.307607326,0.523980419
0.064290217,0.187300284
0.58863162,0.158135105
0.087014491,0.07695852
0.213469451,0.475840306
0.238320849,0.214193752
0.125328187,0.378582016
0.003278567,0.323920664
0.210591635,0.098776094
0.699261525,0.226541081
0.266076028,0.011730519
0.213399344,0.039709498
0.31498541,0.626559178
0.148678056,0.019352953
0.227247675,0.233513701
0.173232114,0.113926862
0.041389537,0.04316218
0.70327132,0.314562053
0.134791181,0.191200434
0.204733062,0.358907787
0.21901601,0.104662159
0.274079583,0.120886774
0.02440782,0.234620827
0.299180569,0.195823829
0.340182932,0.218465858
0.166647951,0.055707667
0.172236073,0.067706079
0.607130067,0.305086628
0.194380918,0.080529493
0.044043296,0.2745719
0.063693328,0.143456099
0.663667395,0.283555165
0.206151089,0.262582914
0.157225553,0.114329895
0.401782938,0.229246942
0.004111603,0.127019545
0.537392102,0.185591479
0.349790337,0.086389344
0.206219479,0.343109782
0.051289937,0.17923166
0.152249349,0.227977442
0.291645611,0.153490492
0.020373802,0.041139767
0.482139612,0.24458641
0.082321566,0.215852059
0.021181604,0.304973318
0.001151333,0.195382876
0.6917908,0.334832682
0.508713029,0.286112129
0.003563447,0.055474867
0.409620533,0.142899915
0.014060026,0.100113554
0.272285513,0.38396107
0.341128827,0.295370104
0.186613117,0.140938472
0.006642681,0.105220793
0.143544289,0.016343526
0.104873232,0.163605723
0.629403606,0.396173095
0.263600158,0.273627898
0.06847978,0.422340134
0.099598031,0.242214434
0.071302359,0.483742359
0.020220703,0.146658785
0.053887193,0.393178123
0.247410448,0.067279992
0.025992808,0.007094714
0.616942293,0.180191796
0.312479814,0.087766022
0.177931888,0.12024753
0.199014673,0.30455519
0.014557301,0.217788242
0.618352058,0.317551169
0.179483455,0.17077582
0.257353127,0.026803901
0.183972685,0.10422788
0.2451598,0.114464747
0.073968798,0.223505178
0.380662055,0.28854605
0.269826332,0.065782154
0.356217048,0.324186034
0.45609419,0.263756369
0.309559661,0.258416987
0.034894216,0.202874637
0.046722314,0.224256172
0.033682639,0.195656195
0.118404924,0.316124991
0.015225151,0.042663451
0.487678807,0.386526125
0.04265776,0.228800004
0.455951654,0.390861945
0.075354171,0.214316964
0.126893045,0.359634838
0.023168378,0.096372426
0.006860287,0.133379213
0.236364718,0.213012418
0.041704604,0.059865109
0.174373036,0.47271482
7.94E-05,0.097459258
0.996184811,0.301004195
0.625535481,0.327780818
0.206859895,0.107271767
0.196616276,0.183856919
0.355364567,0.162854945
0.065306748,0.218662265
0.153453962,0.037238567
0.33686257,0.09122154
0.016984008,0.098861389
0.58169218,0.505874193
0.198520867,0.083289597
0.074091743,0.04541901
0.148500134,0.17374178
0.033908653,0.064197228
0.324598784,0.190521058
0.127380862,0.184832629
0.515806221,0.295106802
0.304333184,0.1365612
0.459052886,0.354944673
0.44056918,0.284358669
0.185929305,0.21469551
0.005675527,0.051851787
0.441773608,0.113560298
0.298083239,0.163947161
0.110845875,0.352180117
0.120508071,0.119601075
0.218136682,0.156537338
0.0174548,0.060429973
0.257902383,0.127362462
0.127926832,0.019343589
0.125375528,0.429954814
0.349734905,0.411794967
0.136964529,0.079279914
0.596622011,0.462068133
0.443295284,0.279776674
0.2114527,0.233029043
0.422563642,0.207749444
0.327629556,0.52825776
0.403966535,0.234723367
0.075171926,0.128105559
0.059074485,0.128948627
0.350116553,0.230338742
0.173752651,0.237543557
0.141232562,0.014153887
0.298289672,0.312257455
0.069752942,0.014527168
0.154519823,0.180611923
0.227776842,0.153809545
0.187271959,0.129360015
0.037966557,0.138127663
0.634805538,0.369224766
0.254905736,0.111852365
0.202080861,0.265774301
0.000279223,0.249059463
0.389550296,0.270269982
0.132483992,0.208092072
0.086835132,0.139415268
0.020303854,0.145747202
0.018749394,0.211259415
0.02299441,0.060598312
0.034365443,0.012234043
0.010082181,0.112114015
0.244899372,0.157114669
0.874265127,0.239348625
0.03506862,0.028706797
0.222465259,0.108576467
0.849804031,0.358169204
0.081112201,0.070190715
0.071010017,0.112307142
0.255481759,0.312578614
0.245886169,0.252959428
0.146034138,0.382034946
0.130742286,0.022376694
0.060367733,0.176122156
0.221392492,0.228584525
0.164894162,0.149695267
0.853846308,0.344196207
0.125987617,0.25109559
0.082641001,0.02389717
0.043337482,0.033793278
0.264842759,0.078860933
0.370666796,0.193148875
0.348321418,0.290658184
0.287588959,0.130653705
0.076896074,0.057607615
0.200934078,0.077331785
0.595890558,0.156688995
0.10117089,0.180192314
0.224283914,0.322382834
0.091452948,0.081900732
0.286706149,0.158272218
0.224685776,0.260667062
0.283468916,0.231994789
0.239594443,0.094745371
0.251460257,0.15860905
0.165790186,0.129633719
0.147618995,0.160459703
0.17701926,0.027712874
0.837365227,0.442678061
0.103116599,0.166324072
0.284539266,0.208705614
0.2202249,0.189093633
0.230674304,0.281533977
0.349967607,0.081203349
0.033990706,0.169114846
0.54350495,0.771720066
0.253194097,0.033409104
0.097228682,0.128382786
0.003288139,0.022352449
0.021456342,0.07754485
0.760094979,0.149898085
0.242478661,0.08857773
0.003263542,0.075921803
0.109690734,0.024975299
0.477015403,0.333567467
0.4632587,0.443436344
0.245428292,0.168164913
0.15855925,0.108670987
0.188350977,0.045012112
0.960399865,0.41169912
0.122541675,0.054128476
0.255932005,0.314764182
0.006420637,0.302341194
0.068575864,0.039798149
0.114875609,0.056879886
0.15809085,0.025191041
0.131283681,0.151768723
0.063164794,0.203724489
0.060907182,0.111611895
0.247064502,0.119913266
0.189603712,0.131343812
0.126464705,0.033869846
0.435462564,0.151030924
0.441319237,0.175750596
0.191550504,0.09635082
0.661595985,0.197051665
0.13952742,0.163831262
0.32701248,0.128913789
0.277166668,0.124304472
0.430041478,0.256015978
0.154441628,0.240912843
0.272240631,0.231298903
0.368998085,0.126344432
0.153808991,0.474385202
0.150757043,0.060497536
0.086889339,0.16423726
0.111448626,0.151646042
0.247021674,0.178794494
0.139072989,0.14600603
0.059057392,0.054530818
0.033709039,0.050173285
0.029077122,0.089114492
0.191628349,0.235063417
0.000990901,0.045432841
0.025610981,0.092333344
0.635660893,0.451529099
0.487396067,0.370262615
0.111831294,0.120869561
0.383203942,0.237492436
0.21310272,0.315225197
0.281408681,0.232460693
0.28435059,0.044727063
0.063966478,0.023446257
0.2827276,0.109295233
0.349220669,0.236770794
0.725830265,0.511376171
0.015000284,0.022402123
0.651667553,0.229280619
0.563016325,0.380043662
0.124514919,0.065399167
0.098020609,0.208657706
0.041663314,0.082779411
0.066671093,0.020546901
0.027114388,0.167531321
0.268356722,0.184036604
0.264745124,0.122404924
0.194758323,0.190530382
0.103470993,0.360709393
0.553093936,0.437299377
0.262225442,0.130069248
0.158736409,0.118597142
0.229324324,0.221330742
0.285933034,0.147043245
0.116794673,0.147391487
0.018329988,0.056726542
0.437793955,0.13714074
0.345817328,0.305654546
0.086145015,0.153678695
0.230097715,0.2150252
0.050659826,0.065409558
0.256556927,0.171756934
0.406350636,0.253450564
0.289366291,0.190603035
0.464901957,0.180167025
0.140397949,0.090070106
0.101397231,0.218283211
0.247317721,0.065371693
0.088582046,0.171575988
0.141800886,0.161565426
0.244145943,0.16644943
0.215427681,0.054876988
0.236569917,0.200774054
0.012742227,0.220413584
0.026896425,0.193580387
0.089612406,0.08952855
0.253930009,0.293298052
0.145672637,0.076785763
0.106759522,0.052732294
0.128566839,0.127826489
0.452669945,0.142374657
0.014578848,0.096319859
0.155872757,0.251973809
0.500866176,0.310953947
0.381771426,0.516201301
0.131483069,0.137879986
0.851125435,0.255017109
0.94608177,0.458577614
0.031136984,0.027708524
0.081386857,0.234636198
0.63032479,0.381067582
0.094552778,0.010544803
0.239721626,0.158535304
0.304067052,0.135170247
0.233419394,0.119517697
0.289184906,0.27990402
0.21703266,0.267447345
0.066364194,0.065553647
0.274076879,0.210653958
0.077390899,0.146037956
0.078305227,0.054178701
0.079310049,0.072919213
0.058734851,0.023613103
0.021901733,0.024421526
0.122563271,0.424911115
0.197548961,0.118221621
0.012457155,0.111188032
0.624409626,0.233950416
0.631708617,0.221862849
0.011201674,0.136806537
0.420616918,0.250460445
0.402842817,0.159454737
0.080178947,0.04791145
0.149919437,0.087935837
0.003830178,0.120461119
0.092492962,0.229196923
0.003584187,0.257126041
0.085472271,0.239485833
0.004986423,0.113641955
0.346961463,0.156346075
0.576362092,0.349629413
0.080716004,0.094736917
0.209549415,0.26477401
0.007567882,0.013587478
0.024719613,0.048654224
0.168210458,0.155668447
0.304586275,0.242417479
0.103615555,0.057064205
0.027821977,0.262355232
0.106980598,0.093532917
0.050824816,0.118332462
0.780177736,0.317158996
0.419571251,0.183367646
0.740262098,0.581096274
0.033863354,0.004078403
0.007046356,0.177171956
0.180357239,0.187869664
0.928363528,0.321290397
0.277481311,0.290095552
0.019327706,0.361321072
0.045883137,0.113210865
0.362582332,0.321303306
0.181999789,0.272788358
0.011114579,0.022759776
0.13344988,0.405989638
0.133052684,0.042864144
0.199769678,0.328945678
0.058690419,0.251226357
0.019711029,0.009006891
0.182038818,0.036098781
0.043920314,0.001087496
0.612989538,0.290719379
0.113298426,0.180961691
0.001372626,0.003547948
0.028214886,0.268121721
0.721960407,0.123777045
0.030008164,0.065875606
0.465544662,0.245228298
0.259120658,0.304786105
0.274153261,0.037258761
0.357889215,0.273569531
0.508631968,0.147633468
0.032091416,0.14116126
0.08944646,0.184147468
0.065576879,0.096818041
0.059659107,0.064086655
0.552210735,0.412849256
0.01747133,0.145345467
0.307331886,0.317946244
0.077985969,0.221919678
0.029712412,0.167570569
0.132717321,0.289281063
0.180720081,0.083370102
0.581268591,0.327398346
0.156136843,0.193778035
0.08365761,0.25554359
0.184101007,0.110983019
0.299278033,0.26808752
0.107011493,0.067783329
0.096813284,0.163337488
0.246677855,0.230968394
0.31522471,0.190245819
0.046747311,0.0652609
0.264762713,0.09029439
0.387444199,0.121614751
0.117653106,0.013460526
0.079228739,0.341866585
0.105081295,0.277005669
0.051475959,0.074288148
0.681822052,0.233716272
0.07534817,0.173998516
0.240477354,0.076094346
0.853823432,0.443792803
0.014183749,0.078717168
0.460356361,0.243309012
0.126297751,0.175815714
0.166150994,0.104059479
0.079716408,0.422262558
0.059280789,0.358554761
0.069506527,0.094601452
0.441731118,0.526909331
0.658141177,0.236654216
0.400784016,0.230600257
0.698652504,0.311841879
0.044761985,0.281298035
0.082135377,0.21984559
0.277224825,0.220648372
0.159410589,0.214870943
0.005629777,0.301485672
0.249839583,0.42388907
0.047647373,0.136923989
0.820301372,0.261843564
0.233509118,0.284871651
0.733206893,0.664581346
0.411337292,0.248351477
0.291131642,0.209559183
0.181755433,0.167342053
0.061792524,0.316796724
0.008993448,0.045241608
0.368959345,0.289269381
0.247357378,0.101487991
0.217739695,0.195413449
0.414358726,0.134775334
0.066268039,0.031989251
0.150614031,0.091827513
0.263107343,0.215948048
0.026694138,0.296439611
0.007620841,0.024184562
0.004802637,0.061152194
0.129288645,0.103745815
0.088236961,0.273049134
0.019184828,0.043713319
0.055620577,0.06087114
0.186194264,0.455239765
0.087850642,0.306590426
0.321593412,0.173873658
0.651519379,0.271974562
0.286675459,0.150952678
0.148743758,0.14198376
0.062125188,0.185143212
0.089693293,0.144331759
0.237795529,0.343768543
0.118299918,0.312897753
0.304724549,0.24423498
0.176093826,0.164036622
0.037222603,0.09019574
0.281643542,0.36123988
0.112067472,0.248992785
0.515867581,0.210385486
0.057611175,0.369305209
0.130693065,0.029880264
0.576560958,0.543899912
0.040984643,0.048440313
0.265456281,0.256491058
0.255739451,0.090089467
0.376805987,0.221178409
0.11075228,0.344144785
0.120458499,0.042413059
0.205091369,0.134849224
0.025571551,0.275798762
0.080374544,0.15351356
0.616403561,0.362056223
0.653274758,0.215582791
0.858767546,0.125689096
0.328406428,0.140427825
0.847315295,0.408969607
0.12750175,0.291067272
0.31456759,0.338552131
0.022283892,0.254810551
0.182851469,0.031084374
0.397267115,0.265499686
0.144221693,0.429452556
0.171373689,0.122722082
0.048287048,0.109735793
0.213177509,0.013588752
0.098668722,0.067104084
0.230130803,0.267840611
0.20107508,0.111899888
0.360217624,0.307831185
0.092135278,0.079161926
0.223805679,0.015558544
0.1530309,0.232651038
0.482836339,0.260490026
0.0620635,0.039314675
0.088192738,0.095847411
0.403780594,0.23065923
0.11415798,0.123289069
0.194287518,0.354487456
0.247145112,0.193269107
0.088038855,0.151177388
0.35760367,0.20561261
0.040830292,0.094993245
0.265619812,0.119420167
0.163756631,0.085961749
0.820719528,0.435233152
0.115031439,0.094575623
0.705232311,0.386859943
0.041083185,0.379858483
0.068741695,0.214716999
0.525439988,0.1548638
0.361667461,0.068220566
0.121092358,0.010690851
0.099273743,0.194858588
0.283931963,0.353364404
0.39660484,0.134111408
0.178434861,0.0505336
0.303058838,0.215022211
0.151425066,0.079182428
0.020518608,0.146508169
0.012687364,0.178839836
0.076706005,0.166950062
0.520128715,0.422892817
0.070952968,0.345169535
0.205843033,0.328024537
0.374296736,0.199868286
0.003175141,0.155244522
0.269040804,0.108787134
0.434683012,0.09890479
0.038459564,0.091073618
0.56518908,0.22728371
0.2418748,0.232398591
0.195274138,0.07754258
0.015017124,0.530533503
0.533828774,0.414657793
0.273192393,0.156880917
0.147334449,0.00057731
0.186845479,0.139878866
0.995725613,0.385052201
0.125593204,0.338456205
0.29397184,0.180351763
0.06158177,0.098915934
0.130850941,0.063078099
0.156068612,0.244633825
0.089822248,0.224920905
0.029921164,0.080840665
0.097583998,0.261906828
0.196894876,0.081017359
0.243032672,0.132056849
0.046597407,0.172964461
0.003704598,0.167605277
0.114263994,0.262168525
0.191660175,0.40824491
0.530546865,0.19938208
0.017740574,0.10326736
0.394478587,0.273194929
0.06733258,0.00976891
0.048271379,0.043974437
0.14119395,0.321934861
0.087491745,0.312139793
0.023824946,0.340271151
0.245896607,0.115537401
0.21842451,0.019457629
0.067121356,0.243431139
0.041237056,0.141253667
0.153530427,0.219687155
0.900362457,0.418042266
0.381611357,0.030355315
0.149630717,0.136921508
0.328901464,0.156175568
0.657744288,0.233816118
0.159867026,0.12263389
0.273792092,0.242364927
0.026511816,0.071779231
0.415414918,0.409143426
0.173400821,0.137239352
0.284873923,0.371453999
0.186069374,0.185778556
0.166363218,0.156291141
0.092392405,0.113897994
0.0694826,0.046958105
0.711313589,0.464951651
0.104009067,0.009284918
0.159030864,0.220518133
0.037955661,0.124773891
0.208941906,0.050726593
0.039384518,0.314601982
0.132805225,0.295993859
0.172528225,0.042650444
0.004877071,0.127746127
0.293041631,0.347601359
0.228539767,0.390704695
0.320697634,0.083302333
0.009081403,0.083340855
0.048519303,0.375829291
0.416472919,0.378662322
0.461765885,0.271257994
0.050376851,0.108774328
0.429664944,0.350301203
0.173458394,0.180701694
0.937734076,0.246946909
0.185459364,0.077007255
0.047375993,0.145363939
0.036239139,0.118832644
0.053195188,0.239516301
0.46381244,0.237461301
0.257235978,0.034978933
0.051814437,0.05608988
0.097823591,0.182543529
0.34521887,0.204347843
0.104713949,0.425515223
0.371045863,0.356211637
0.425201433,0.177345698
0.551040043,0.380643658
0.059835168,0.021561969
0.128306001,0.048051815
0.01600463,0.114958547
8.94E-05,0.077349887
0.021296117,0.112578025
0.087017124,0.237427945
0.301712722,0.26925329
0.309490607,0.215423824
0.179991693,0.074904657
0.000908256,0.059681636
0.43036232,0.227395571
0.119110447,0.301652643
0.005218596,0.274868813
0.05617767,0.200898426
0.307600373,0.34649254
0.396490096,0.068590507
0.073946462,0.333194727
0.008354914,0.008385287
0.031807359,0.086185909
0.139027309,0.231264253
0.954593584,0.219309633
0.313665431,0.177245114
0.560829724,0.413870195
0.827557011,0.274430752
0.325697622,0.223345668
0.069310627,0.040432099
0.630972284,0.204952411
0.478227921,0.385278432
0.236700092,0.066049941
0.274244974,0.124429181
0.029324045,0.014672926
0.235748189,0.150870982
0.014207893,0.296024562
0.136938118,0.223036439
0.038982498,0.292984343
0.300685703,0.125743993
0.01669062,0.063434583
0.226839359,0.06558954
0.032078691,0.292570386
0.027039189,0.045127525
0.001821295,0.004443646
0.189191851,0.121667538
0.084938334,0.096156198
0.257076066,0.090450357
0.371598971,0.376033556
0.232876687,0.00789713
0.050374171,0.162164413
0.077685422,0.157842825
0.009193583,0.167206054
0.105214273,0.442256898
0.012327361,0.206409838
0.04333591,0.347244475
0.417785895,0.423640513
0.179540109,0.129523691
0.04944332,0.071208142
0.213554886,0.106015659
0.056633916,0.041141913
0.567906411,0.503263193
0.528885406,0.16412453
0.0607674,0.173294748
0.132409255,0.123016812
0.088541806,0.004248567
0.345707924,0.384661692
0.184272222,0.10270208
0.049722902,0.038083471
0.091371385,0.202564877
0.09097267,0.097237996
0.302236343,0.245969594
0.02680933,0.303018721
0.031445743,0.097235403
0.093075398,0.146152967
0.483532781,0.240541192
0.00018728,0.165362537
0.207859954,0.120706396
0.172826367,0.08130569
0.439147246,0.092229823
0.283644326,0.216527381
0.513736435,0.378113329
0.232886173,0.431186323
0.150948337,0.290712483
0.513477653,0.278401871
0.264791652,0.186422178
0.462596223,0.168825709
0.087651135,0.383546499
0.065020881,0.050645409
0.176695887,0.041527099
0.491663957,0.387312613
0.164246276,0.051098846
0.354789725,0.115714088
0.644785082,0.276122063
0.011651812,0.019172784
0.176219898,0.084870368
0.039214567,0.056242195
0.012490038,0.021409062
0.012994526,0.05270558
0.620203513,0.15215191
0.136818191,0.11577608
0.757324788,0.324075386
0.021031901,0.108121172
0.050914333,0.235929923
0.081082233,0.069698595
0.429146759,0.213104902
0.157722598,0.384012347
0.158630006,0.294315719
0.2408673,0.141391487
0.066417542,0.187180593
0.161221832,0.036160372
0.42446555,0.227989843
0.058631042,0.16112352
0.272583697,0.198788424
0.089821058,0.02546927
0.116806166,0.436242658
0.126219103,0.32470909
0.751349797,0.358932195
0.059879352,0.126156344
0.703524591,0.372572069
0.011668275,0.148945215
0.214050868,0.201242074
0.059556207,0.123157032
0.159380876,0.006139266
0.092445576,0.041432371
0.335919422,0.195134525
0.037256042,0.077442513
0.041287083,0.050589696
0.280642308,0.165170124
0.00649705,0.153763893
0.100220523,0.249748623
0.169510208,0.018861514
0.059988513,0.095649216
0.48313516,0.347508198
0.025047298,0.109882881
0.236440866,0.01785734
0.184485926,0.215219607
0.823137375,0.16214052
0.215662383,0.024124484
0.236619209,0.117670764
0.416351904,0.087606513
0.13176291,0.132734047
0.099986925,0.29467179
0.108527008,0.13164032
0.404747752,0.120674549
0.265166859,0.403388502
0.005090882,0.066818759
0.038415007,0.007754175
0.077990592,0.214366691
0.063208618,0.02766238
0.473403949,0.346348555
0.622933445,0.405840836
0.107421554,0.184301348
0.349643997,0.124687669
0.178697118,0.344646345
0.27876904,0.033877936
0.414636736,0.324441213
0.374663467,0.117089242
0.062855076,0.0871744
0.033222578,0.192978903
0.174410142,0.263582965
0.144774686,0.18370645
0.278900161,0.193038925
0.610733852,0.166890419
